Title,Artist,Chords
"""Handle on You""",Parker McCollum,"['D', 'A', 'Em', 'G', 'D', 'A', 'Em', 'D', 'A', 'Em7', 'G', 'D', 'A', 'Em7', 'G', 'D', 'A', 'Em7', 'G', 'D', 'A', 'Em7', 'G', 'D', 'A', 'Em7', 'G', 'D', 'A', 'Em7', 'G', 'Bm', 'A', 'G', 'Em7', 'A', 'D', 'A', 'Em7', 'D', 'A', 'Em7', 'G', 'D', 'A', 'Em7', 'G', 'D', 'A', 'Em7', 'G', 'D', 'A', 'Em7', 'G', 'D', 'A', 'Em7', 'G', 'D', 'A', 'Em7', 'G', 'Bm', 'A', 'G', 'Em7', 'A', 'D', 'D', 'A', 'Em7', 'D', 'A', 'Em7', 'Bm', 'A', 'G', 'Em7', 'A', 'D', 'A', 'Em', 'D', 'A', 'Em']"
"""Por Las Noches""",Peso Pluma,not found
"""Memory Lane""",Old Dominion,"['D', 'G', 'D', 'G', 'D', 'G', 'D', 'G', 'D', 'G', 'A', 'Bm', 'G', 'D', 'A', 'Bm', 'G', 'G', 'D', 'G', 'D', 'G', 'A', 'Bm', 'G', 'D', 'A', 'Bm', 'G', 'G', 'D', 'G', 'D', 'G', 'A', 'Bm', 'G', 'D', 'A', 'Bm', 'G', 'G', 'D', 'G', 'D', 'G', 'D', 'G', 'D', 'G', 'D']"
"""Area Codes""",Kaliii,not found
"""Bury Me in Georgia""",Kane Brown,"['Gm', 'C', 'Bb', 'Gm', 'C', 'Bb', 'Gm', 'C', 'Bb', 'Gm', 'C', 'Bb', 'Gm', 'C', 'Bb', 'Gm', 'Bb/D', 'Gm', 'C', 'Bb', 'Gm', 'D7', 'Gm', 'F', 'C/E', 'Eb', 'D7', 'Gm', 'C', 'Bb', 'Gm', 'C', 'Bb', 'Gm', 'C', 'Bb', 'Gm', 'Gm', 'Gm', 'Bb/D', 'Gm', 'C', 'Bb', 'Gm', 'D7', 'Gm', 'F', 'C/E', 'Eb', 'D7', 'Gm', 'C', 'Bb', 'Gm', 'Gm', 'Gm', 'C', 'Bb', 'Gm', 'F', 'C/E', 'Eb', 'Gm', 'F', 'C/E', 'Eb', 'D7', 'Gm', 'C', 'Bb', 'Gm', 'D7', 'Gm', 'F', 'C/E', 'Eb', 'D7', 'Gm', 'C', 'Bb', 'Gm', 'C', 'Bb', 'Gm', 'Gm', 'Gm', 'C', 'Bb']"
"""PRC""",Peso Pluma and Natanael Cano,not found
"""What My World Spins Around""",Jordan Davis,"['D', 'D', 'D', 'D', 'D', 'D', 'G', 'Gmaj7', 'G', 'D', 'D', 'Gmaj7', 'D', 'D', 'G', 'Gmaj7', 'D', 'D', 'G', 'G', 'D', 'D', 'D', 'D', 'Gmaj7', 'D', 'D', 'Gmaj7', 'D', 'D', 'Gmaj7', 'G', 'D', 'D', 'D', 'Gmaj7', 'Gmaj7', 'D', 'D', 'Gmaj7', 'D', 'D', 'Gmaj7', 'D', 'D', 'Gmaj7', 'Gmaj7', 'Gmaj7', 'Gmaj7', 'D']"
"""Ain't That Some""",Morgan Wallen,"['C#m', 'A', 'E', 'F#m', 'C#m', 'A', 'F#m', 'E', 'C#m', 'A', 'E', 'F#m', 'C#m', 'A', 'E', 'F#m', 'C#m', 'A', 'E', 'F#m', 'C#m', 'A', 'F#m', 'E', 'C#m', 'A', 'E', 'F#m', 'C#m', 'A', 'E', 'F#m', 'C#m', 'A', 'E', 'F#m', 'C#m', 'A', 'E', 'F#m', 'C#m', 'A', 'F#m', 'E', 'C#m', 'A', 'E', 'F#m', 'C#m', 'A', 'E', 'F#m', 'C#m', 'A', 'E', 'F#m', 'C#m', 'A', 'F#m', 'E', 'C#m', 'A', 'E', 'F#m', 'C#m', 'A', 'F#m', 'E', 'C#m', 'A', 'E', 'F#m', 'C#m', 'A', 'E', 'F#m', 'C#m']"
"""Wild as Her""",Corey Kent,"['Em', 'G', 'C', 'Em', 'G', 'C', 'Em', 'G', 'C', 'Em', 'G', 'C', 'Em', 'G', 'C', 'Em', 'G', 'C', 'Em', 'G', 'C', 'Em', 'G', 'C', 'Em', 'G', 'C', 'Em', 'G', 'C', 'Em', 'G', 'C', 'Em', 'G', 'C', 'Em', 'G', 'C', 'Em', 'G', 'C', 'Em', 'G', 'C', 'Em', 'G', 'C', 'Em', 'G', 'C', 'Em', 'G', 'C', 'Em', 'G', 'C', 'Em', 'C', 'Em', 'C', 'Em', 'G', 'C', 'C', 'D', 'Em', 'G', 'C', 'Em', 'G', 'C', 'Em', 'G', 'C', 'Em', 'G', 'C', 'Em', 'G', 'C', 'Em', 'G', 'C', 'Em', 'G', 'C', 'Em', 'G', 'C']"
"""Peaches & Eggplants""",Young Nudy featuring 21 Savage,not found
"""I Wrote the Book""",Morgan Wallen,"['C', 'Cmaj7', 'C', 'F', 'Fmaj7', 'F', 'C', 'Cmaj7', 'C', 'F', 'Fmaj7', 'F', 'C', 'C', 'F', 'Fmaj7', 'F', 'C', 'C', 'F', 'Fmaj7', 'F', 'C', 'C', 'C', 'F', 'C', 'C', 'C', 'F', 'C', 'C', 'F', 'C', 'C', 'C', 'F', 'C', 'C', 'C', 'F', 'F', 'C', 'Fmaj7', 'F', 'C', 'C', 'F', 'C', 'C', 'C', 'F', 'C', 'C', 'Fmaj7', 'F', 'C']"
"""Bzrp Music Sessions, Vol. 53""",Bizarrap and Shakira,"['Dm', 'F', 'Bb', 'Gm', 'Dm', 'F', 'Bb', 'Gm', 'Dm', 'F', 'Bb', 'Gm', 'Dm', 'F', 'Bb', 'Gm', 'Dm', 'F', 'Bb', 'Gm', 'Dm', 'F', 'Bb', 'Dm', 'F', 'Bb', 'Gm', 'Dm', 'F', 'Bb', 'Gm', 'Dm', 'F', 'Bb', 'Gm', 'Dm', 'F', 'Bb', 'Dm', 'F', 'Bb', 'Gm', 'Dm', 'F', 'Bb', 'Dm', 'F', 'Bb', 'Gm', 'Dm', 'F', 'Bb', 'Dm', 'F', 'Bb', 'Gm', 'Dm', 'F', 'Bb', 'Gm', 'Dm', 'F', 'Bb', 'Gm', 'Dm', 'F', 'Bb', 'Gm', 'Dm', 'Dm', 'Bb', 'Bb', 'Dm', 'F', 'Bb', 'Dm', 'F', 'Bb', 'Gm', 'Dm', 'F', 'Bb', 'Dm', 'F', 'Bb', 'Gm', 'Dm', 'F', 'Bb', 'Gm', 'Dm', 'F', 'Bb', 'Gm', 'Dm', 'F', 'Bb', 'Gm', 'Dm']"
"""Meltdown""",Travis Scott featuring Drake,not found
"""Put It on da Floor Again""",Latto featuring Cardi B,not found
"""Bloody Mary""",Lady Gaga,"['E', 'F', 'E', 'Am', 'E', 'F', 'E', 'Am', 'Dm', 'F', 'Am', 'C', 'Dm', 'F', 'E', 'E7', 'F', 'G', 'Am', 'G', 'Em', 'F', 'G', 'Am', 'G', 'Em', 'E', 'F', 'E', 'Am', 'E', 'F', 'E', 'Am', 'Dm', 'F', 'Am', 'C', 'Dm', 'F', 'E', 'E7', 'F', 'G', 'Am', 'G', 'Em', 'F', 'G', 'Am', 'G', 'Em', 'Am', 'Dm', 'F', 'Am', 'C', 'Dm', 'F', 'E', 'E7', 'F', 'G', 'Am', 'G', 'Em', 'F', 'G', 'Am', 'G', 'Em', 'F', 'Am', 'G', 'Em', 'F', 'Am', 'G', 'Em', 'F']"
"""Watermelon Moonshine""",Lainey Wilson,"['C', 'Am', 'Dm', 'G', 'C', 'Am', 'Dm', 'G', 'C', 'Am', 'Dm7', 'Dm', 'G', 'C', 'Am', 'Dm7', 'Dm', 'G', 'C', 'Am', 'Dm', 'G', 'C', 'C', 'Am', 'Dm', 'G', 'C', 'Am', 'Dm', 'G', 'C', 'Am', 'Dm', 'G', 'C', 'Am', 'Dm7', 'Dm', 'G', 'F', 'Bb', 'F', 'C', 'Bb', 'F', 'G', 'C', 'C', 'Am', 'Am', 'Dm', 'Dm', 'G', 'C', 'Am', 'Dm', 'G', 'C', 'Am', 'Dm', 'G', 'C', 'Am', 'Dm7', 'G', 'C', 'D', 'Bm', 'Em', 'A', 'D', 'Bm', 'Em', 'A', 'D', 'Bm', 'Em7', 'Em', 'A', 'D', 'Bm', 'Em7', 'Em', 'A', 'D', 'Bm', 'Em', 'A', 'D', 'D', 'Bm', 'Em', 'A', 'D', 'Bm', 'Em', 'A', 'D', 'Bm', 'Em', 'A', 'D', 'Bm', 'Em7', 'Em', 'A', 'G', 'C', 'G', 'D', 'C', 'G', 'A', 'D', 'D', 'Bm', 'Bm', 'Em', 'Em', 'A', 'D', 'Bm', 'Em', 'A', 'D', 'Bm', 'Em', 'A', 'D', 'Bm', 'Em7', 'A', 'D']"
