Year,Rank,Title,Artist,UG_link,Chords,Harmony,Intervals,Interval_Variance,Main_Harmony,Main_Interval_Harmony
2010,20,"""Imma Be""",The Black Eyed Peas,not found,not found,not found,not found,not found,not found,not found
2010,21,"""Empire State of Mind""",Jay-Z featuring Alicia Keys,not found,not found,not found,not found,not found,not found,not found
2010,22,"""DJ Got Us Fallin' in Love""",Usher featuring Pitbull,https://tabs.ultimate-guitar.com/tab/usher/dj-got-us-fallin-in-love-chords-975980,"['G#m', 'F#', 'E', 'G#m', 'F#', 'G#m', 'E', 'G#m', 'G#m', 'G#m', 'F#', 'E', 'E', 'G#m', 'F#', 'E', 'E', 'G#m', 'F#', 'E', 'E', 'G#m', 'F#', 'E', 'E', 'G#m', 'F#', 'E', 'E', 'G#m', 'F#', 'E', 'E', 'G#m', 'F#', 'E', 'E', 'G#m', 'F#', 'E', 'E', 'G#m', 'F#', 'E', 'E', 'G#m', 'F#', 'E', 'E', 'G#m', 'F#', 'E', 'E', 'G#m', 'F#', 'E', 'E', 'G#m', 'F#', 'E', 'E', 'G#m', 'F#', 'E', 'E', 'G#m', 'F#', 'E', 'E', 'G#m', 'F#', 'E', 'E', 'G#m', 'F#', 'E', 'E', 'G#m', 'F#', 'E', 'E', 'G#m', 'F#', 'E', 'E', 'G#m', 'F#', 'E', 'E', 'G#m', 'F#', 'E', 'E', 'G#m', 'F#', 'E', 'E', 'G#m', 'F#', 'E', 'E', 'G#m', 'F#', 'E', 'E', 'G#m', 'F#', 'E', 'E', 'G#m', 'F#', 'E', 'E', 'Eb', 'Em', 'D', 'C', 'Gm', 'Em', 'F', 'D', 'Eb', 'C', 'Gm', 'F', 'Gm', 'Eb', 'Gm', 'Eb', 'Gm', 'Gm', 'F', 'Eb', 'Eb', 'Gm', 'F', 'Eb', 'Eb', 'Gm', 'F', 'Eb', 'Eb', 'Gm', 'F', 'Eb', 'Eb', 'Gm', 'F', 'Eb', 'Eb', 'Gm', 'F', 'Eb', 'Eb', 'Gm', 'F', 'Eb', 'Eb', 'Gm', 'F', 'Eb', 'Eb', 'Gm', 'F', 'Eb', 'Eb', 'Gm', 'F', 'Eb', 'Eb', 'Gm', 'F', 'Eb', 'Eb', 'Gm', 'F', 'Eb', 'Eb', 'Gm', 'F', 'Eb', 'Eb', 'Gm', 'F', 'Eb', 'Eb', 'Gm', 'F', 'Eb', 'Eb', 'Gm', 'F', 'Eb', 'Eb', 'Gm', 'F', 'Eb', 'Eb', 'Gm', 'F', 'Eb', 'Eb', 'Gm', 'F', 'Eb', 'Eb', 'Gm', 'F', 'Eb', 'Eb', 'Gm', 'F', 'Eb', 'Eb', 'Gm', 'F', 'Eb', 'Eb', 'Gm', 'F', 'Eb', 'Eb', 'Gm', 'F', 'Eb', 'Eb', 'Gm', 'F', 'Eb', 'Eb', 'Gm', 'F', 'Eb', 'Eb']","[1, 7, 6, 1, 7, 1, 6, 1, 1, 1, 7, 6, 6, 1, 7, 6, 6, 1, 7, 6, 6, 1, 7, 6, 6, 1, 7, 6, 6, 1, 7, 6, 6, 1, 7, 6, 6, 1, 7, 6, 6, 1, 7, 6, 6, 1, 7, 6, 6, 1, 7, 6, 6, 1, 7, 6, 6, 1, 7, 6, 6, 1, 7, 6, 6, 1, 7, 6, 6, 1, 7, 6, 6, 1, 7, 6, 6, 1, 7, 6, 6, 1, 7, 6, 6, 1, 7, 6, 6, 1, 7, 6, 6, 1, 7, 6, 6, 1, 7, 6, 6, 1, 7, 6, 6, 1, 7, 6, 6, 1, 7, 6, 6, 5, 6, 0, 0, 0, 6, 0, 0, 5, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0, 5, 5]","[-2, -2, 4, -2, 2, -4, 4, 0, 0, -2, -2, 0, 4, -2, -2, 0, 4, -2, -2, 0, 4, -2, -2, 0, 4, -2, -2, 0, 4, -2, -2, 0, 4, -2, -2, 0, 4, -2, -2, 0, 4, -2, -2, 0, 4, -2, -2, 0, 4, -2, -2, 0, 4, -2, -2, 0, 4, -2, -2, 0, 4, -2, -2, 0, 4, -2, -2, 0, 4, -2, -2, 0, 4, -2, -2, 0, 4, -2, -2, 0, 4, -2, -2, 0, 4, -2, -2, 0, 4, -2, -2, 0, 4, -2, -2, 0, 4, -2, -2, 0, 4, -2, -2, 0, 4, -2, -2, 0, 4, -2, -2, 0, -1, 1, -2, -2, -5, -3, 1, -3, 1, -3, -5, -2, 2, -4, 4, -4, 4, 0, -2, -2, 0, 4, -2, -2, 0, 4, -2, -2, 0, 4, -2, -2, 0, 4, -2, -2, 0, 4, -2, -2, 0, 4, -2, -2, 0, 4, -2, -2, 0, 4, -2, -2, 0, 4, -2, -2, 0, 4, -2, -2, 0, 4, -2, -2, 0, 4, -2, -2, 0, 4, -2, -2, 0, 4, -2, -2, 0, 4, -2, -2, 0, 4, -2, -2, 0, 4, -2, -2, 0, 4, -2, -2, 0, 4, -2, -2, 0, 4, -2, -2, 0, 4, -2, -2, 0, 4, -2, -2, 0, 4, -2, -2, 0, 4, -2, -2, 0, 4, -2, -2, 0]",6.169058188583323,"(0, 0, 5, 5)","(-2, -2, 0, 4)"
2010,23,"""Billionaire""",Travie McCoy featuring Bruno Mars,https://tabs.ultimate-guitar.com/tab/travie-mccoy/billionaire-chords-934969,"['F#m', 'A', 'E', 'F#m', 'E', 'A', 'E', 'F#m', 'E', 'D', 'E', 'F#m', 'D', 'E', 'F#m', 'D', 'E', 'A', 'A/G#', 'F#m', 'F#', 'D', 'E', 'F#m', 'A', 'E', 'E', 'F#m', 'E', 'A', 'E', 'F#m', 'E', 'A', 'E', 'F#m', 'E', 'D', 'E', 'F#m', 'D', 'E', 'F#m', 'D', 'E', 'A', 'A/G#', 'F#m', 'D', 'E', 'F#m', 'E', 'F#m', 'E', 'A', 'E', 'F#m', 'E', 'A', 'E', 'F#m', 'E', 'A', 'E', 'F#m', 'E', 'A', 'E', 'A', 'E', 'F#m', 'E', 'A', 'E', 'F#m', 'E', 'D', 'E', 'F#m', 'D', 'E', 'F#m', 'D', 'E', 'A', 'A/G#', 'F#m', 'D', 'E', 'F#m', 'E', 'F#m', 'E']","[1, 3, 7, 1, 7, 3, 7, 1, 7, 6, 7, 1, 6, 7, 1, 6, 7, 3, 3, 1, 1, 6, 7, 1, 3, 7, 7, 1, 7, 3, 7, 1, 7, 3, 7, 1, 7, 6, 7, 1, 6, 7, 1, 6, 7, 3, 3, 1, 6, 7, 1, 7, 1, 7, 3, 7, 1, 7, 3, 7, 1, 7, 3, 7, 1, 7, 3, 7, 3, 7, 1, 7, 3, 7, 1, 7, 6, 7, 1, 6, 7, 1, 6, 7, 3, 3, 1, 6, 7, 1, 7, 1, 7]","[3, -5, 2, -2, 5, -5, 2, -2, -2, 2, 2, -4, 2, 2, -4, 2, 5, 0, -3, 0, -4, 2, 2, 3, -5, 0, 2, -2, 5, -5, 2, -2, 5, -5, 2, -2, -2, 2, 2, -4, 2, 2, -4, 2, 5, 0, -3, -4, 2, 2, -2, 2, -2, 5, -5, 2, -2, 5, -5, 2, -2, 5, -5, 2, -2, 5, -5, 5, -5, 2, -2, 5, -5, 2, -2, -2, 2, 2, -4, 2, 2, -4, 2, 5, 0, -3, -4, 2, 2, -2, 2, -2]",10.477788279773156,"(7, 1, 7, 3)","(2, -2, 5, -5)"
2010,24,"""Not Afraid""",Eminem,https://tabs.ultimate-guitar.com/tab/eminem/not-afraid-chords-945822,"['C#m', 'Amaj', 'Emaj', 'Bmaj', 'C#m', 'A', 'E', 'B', 'C#m', 'A', 'E', 'B']","[1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7]","[-4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5]",6.793388429752067,"(1, 6, 3, 7)","(-4, -5, -5, 2)"
2010,25,"""Replay""",Iyaz,https://tabs.ultimate-guitar.com/tab/iyaz/replay-chords-895308,"['Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C']","[1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6]","[-4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4]",8.443552490248177,"(1, 6, 3, 7)","(-5, -5, 2, -4)"
2010,26,"""Sexy Bitch""",David Guetta featuring Akon,https://tabs.ultimate-guitar.com/tab/david-guetta/sexy-bitch-chords-871358,"['B5', 'E', 'Bm', 'D', 'G', 'D', 'Em', 'B5', 'D5', 'G5', 'D5', 'E5', 'Bm', 'D', 'G', 'D', 'Bm', 'D', 'G', 'D', 'Bm', 'D', 'G', 'D', 'Bm', 'D', 'G', 'D', 'Bm', 'D', 'G', 'D', 'Bm', 'D', 'G', 'D', 'Bm', 'D', 'G', 'D', 'Bm', 'D', 'G', 'D', 'Bm', 'D', 'G', 'D', 'Em', 'Bm', 'D', 'G', 'D', 'Bm', 'D', 'G', 'D', 'Bm', 'D', 'G', 'D', 'Bm', 'D', 'G', 'D', 'Bm', 'D', 'G', 'D', 'Bm', 'D', 'G', 'D', 'Bm', 'D', 'G', 'D', 'Bm', 'D', 'G', 'D', 'Bm', 'D', 'G', 'D', 'Bm', 'D', 'G', 'D', 'Bm', 'D', 'G', 'D', 'Bm', 'D', 'G', 'D']","[1, 4, 1, 0, 0, 0, 4, 1, 0, 0, 0, 4, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 4, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]","[5, -5, 3, 5, -5, 2, -5, 3, 5, -5, 2, -5, 3, 5, -5, -3, 3, 5, -5, -3, 3, 5, -5, -3, 3, 5, -5, -3, 3, 5, -5, -3, 3, 5, -5, -3, 3, 5, -5, -3, 3, 5, -5, -3, 3, 5, -5, 2, -5, 3, 5, -5, -3, 3, 5, -5, -3, 3, 5, -5, -3, 3, 5, -5, -3, 3, 5, -5, -3, 3, 5, -5, -3, 3, 5, -5, -3, 3, 5, -5, -3, 3, 5, -5, -3, 3, 5, -5, -3, 3, 5, -5, -3, 3, 5, -5]",17.3427734375,"(0, 0, 0, 1)","(-5, -3, 3, 5)"
2010,27,"""Breakeven""",The Script,https://tabs.ultimate-guitar.com/tab/the-script/breakeven-chords-733647,"['C', 'G', 'D', 'Em', 'Em', 'D', 'G', 'Am7', 'Em', 'D', 'G', 'Am7', 'Em', 'D', 'G', 'Am7', 'Em', 'D', 'G', 'Am7', 'Em', 'D', 'G', 'Am7', 'Em', 'D', 'G', 'Am7', 'Em', 'D', 'G', 'Am7', 'Em', 'D', 'G', 'Am7', 'Em', 'D', 'G', 'Am7', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'Em', 'D', 'G', 'Am7', 'Em', 'D', 'G', 'Am7', 'Em', 'D', 'G', 'Am7', 'Em', 'D', 'G', 'Am7', 'Em', 'D', 'G', 'Am7', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'Em', 'D', 'G', 'Am7', 'Em', 'D', 'G', 'Am7', 'Em', 'D', 'G', 'Am7', 'Em', 'D', 'G', 'Am7', 'Em', 'D', 'G', 'Am7', 'Em', 'D', 'G', 'Am7', 'Em', 'D', 'G', 'Am7', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em']","[1, 5, 2, 3, 3, 2, 5, 6, 3, 2, 5, 6, 3, 2, 5, 6, 3, 2, 5, 6, 3, 2, 5, 6, 3, 2, 5, 6, 3, 2, 5, 6, 3, 2, 5, 6, 3, 2, 5, 6, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 3, 2, 5, 6, 3, 2, 5, 6, 3, 2, 5, 6, 3, 2, 5, 6, 3, 2, 5, 6, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 3, 2, 5, 6, 3, 2, 5, 6, 3, 2, 5, 6, 3, 2, 5, 6, 3, 2, 5, 6, 3, 2, 5, 6, 3, 2, 5, 6, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3]","[-5, -5, 2, 0, -2, 5, 2, -5, -2, 5, 2, -5, -2, 5, 2, -5, -2, 5, 2, -5, -2, 5, 2, -5, -2, 5, 2, -5, -2, 5, 2, -5, -2, 5, 2, -5, -2, 5, 2, 3, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, 0, -2, 5, 2, -5, -2, 5, 2, -5, -2, 5, 2, -5, -2, 5, 2, -5, -2, 5, 2, 3, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, 0, -2, 5, 2, -5, -2, 5, 2, -5, -2, 5, 2, -5, -2, 5, 2, -5, -2, 5, 2, -5, -2, 5, 2, -5, -2, 5, 2, 3, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2]",13.757737423480728,"(5, 2, 3, 1)","(-5, -5, 2, -4)"
2010,28,"""Your Love Is My Drug""",Kesha,not found,not found,not found,not found,not found,not found,not found
2010,29,"""I Gotta Feeling""",The Black Eyed Peas,https://tabs.ultimate-guitar.com/tab/the-black-eyed-peas/i-gotta-feeling-chords-832775,"['G', 'C', 'Em', 'C', 'G', 'C', 'Em', 'C', 'G', 'Gsus4', 'G', 'C', 'Csus2', 'Em', 'Em7', 'C', 'G', 'C', 'Em', 'C', 'G', 'C', 'Em', 'C', 'G', 'C', 'Em', 'C', 'G', 'C', 'Em', 'C', 'G', 'C', 'Em', 'C', 'G', 'C', 'Em', 'C', 'G', 'C', 'Em', 'C', 'G', 'G', 'C', 'Em', 'C', 'G', 'C', 'Em', 'C', 'G', 'C', 'Em', 'C', 'G', 'C', 'Em', 'C', 'G', 'G', 'C', 'Em', 'C', 'G', 'C', 'Em', 'C', 'G', 'C', 'Em', 'C', 'G', 'C', 'Em', 'C', 'G', 'C', 'Em', 'C', 'G', 'C', 'Em', 'C', 'Gsus4', 'Csus2', 'Em7', 'G6/B', 'G', 'Gsus4', 'G', 'C', 'Csus2', 'Em', 'Em7', 'C', 'C/B']","[1, 4, 6, 4, 1, 4, 6, 4, 1, 1, 1, 4, 4, 6, 6, 4, 1, 4, 6, 4, 1, 4, 6, 4, 1, 4, 6, 4, 1, 4, 6, 4, 1, 4, 6, 4, 1, 4, 6, 4, 1, 4, 6, 4, 1, 1, 4, 6, 4, 1, 4, 6, 4, 1, 4, 6, 4, 1, 4, 6, 4, 1, 1, 4, 6, 4, 1, 4, 6, 4, 1, 4, 6, 4, 1, 4, 6, 4, 1, 4, 6, 4, 1, 4, 6, 4, 1, 4, 6, 1, 1, 1, 1, 4, 4, 6, 6, 4, 4]","[5, 4, -4, -5, 5, 4, -4, -5, 0, 0, 5, 0, 4, 0, -4, -5, 5, 4, -4, -5, 5, 4, -4, -5, 5, 4, -4, -5, 5, 4, -4, -5, 5, 4, -4, -5, 5, 4, -4, -5, 5, 4, -4, -5, 0, 5, 4, -4, -5, 5, 4, -4, -5, 5, 4, -4, -5, 5, 4, -4, -5, 0, 5, 4, -4, -5, 5, 4, -4, -5, 5, 4, -4, -5, 5, 4, -4, -5, 5, 4, -4, -5, 5, 4, -4, -5, 5, 4, 3, 0, 0, 0, 5, 0, 4, 0, -4, 0]",17.796438983756765,"(4, 6, 4, 1)","(5, 4, -4, -5)"
2010,30,"""Fireflies""",Owl City,https://tabs.ultimate-guitar.com/tab/owl-city/fireflies-chords-849209,"['G', 'C', 'F', 'G', 'C', 'F', 'G', 'C', 'F', 'G', 'C', 'F', 'G', 'C', 'F', 'G', 'C', 'F', 'F', 'C', 'G', 'F', 'C', 'Em', 'F', 'F', 'C', 'F', 'G', 'Am', 'F', 'C', 'D', 'G', 'C', 'F', 'G', 'C', 'F', 'G', 'C', 'F', 'G', 'C', 'F', 'F', 'Am', 'G', 'F', 'C', 'Em', 'F', 'F', 'C', 'F', 'G', 'Am', 'F', 'C', 'G', 'F', 'G', 'C', 'F', 'G', 'C', 'F', 'G', 'C', 'F', 'G', 'C', 'F', 'G', 'C', 'F', 'G', 'C', 'F', 'G', 'C', 'F', 'G', 'C', 'F', 'F', 'Am', 'G', 'F', 'C', 'Em', 'F', 'F', 'C', 'F', 'G', 'Am', 'F', 'C', 'D', 'F', 'F', 'Am', 'G', 'F', 'C', 'Em', 'F', 'F', 'C', 'F', 'G', 'Am', 'F', 'C', 'G', 'F', 'F', 'Am', 'G', 'F', 'C', 'Em', 'F', 'F', 'C', 'F', 'G', 'Am', 'F', 'C', 'G']","[1, 4, 0, 1, 4, 0, 1, 4, 0, 1, 4, 0, 1, 4, 0, 1, 4, 0, 0, 4, 1, 0, 4, 6, 0, 0, 4, 0, 1, 2, 0, 4, 5, 1, 4, 0, 1, 4, 0, 1, 4, 0, 1, 4, 0, 0, 2, 1, 0, 4, 6, 0, 0, 4, 0, 1, 2, 0, 4, 1, 0, 1, 4, 0, 1, 4, 0, 1, 4, 0, 1, 4, 0, 1, 4, 0, 1, 4, 0, 1, 4, 0, 1, 4, 0, 0, 2, 1, 0, 4, 6, 0, 0, 4, 0, 1, 2, 0, 4, 5, 0, 0, 2, 1, 0, 4, 6, 0, 0, 4, 0, 1, 2, 0, 4, 1, 0, 0, 2, 1, 0, 4, 6, 0, 0, 4, 0, 1, 2, 0, 4, 1]","[5, 5, 2, 5, 5, 2, 5, 5, 2, 5, 5, 2, 5, 5, 2, 5, 5, 0, -5, -5, -2, -5, 4, 1, 0, -5, 5, 2, 2, -4, -5, 2, 5, 5, 5, 2, 5, 5, 2, 5, 5, 2, 5, 5, 0, 4, -2, -2, -5, 4, 1, 0, -5, 5, 2, 2, -4, -5, -5, -2, 2, 5, 5, 2, 5, 5, 2, 5, 5, 2, 5, 5, 2, 5, 5, 2, 5, 5, 2, 5, 5, 2, 5, 5, 0, 4, -2, -2, -5, 4, 1, 0, -5, 5, 2, 2, -4, -5, 2, 3, 0, 4, -2, -2, -5, 4, 1, 0, -5, 5, 2, 2, -4, -5, -5, -2, 0, 4, -2, -2, -5, 4, 1, 0, -5, 5, 2, 2, -4, -5, -5]",13.195035254355806,"(0, 1, 4)","(5, 2, 5)"
2010,31,"""Say Aah""",Trey Songz featuring Fabolous,not found,not found,not found,not found,not found,not found,not found
2010,32,"""Find Your Love""",Drake,https://tabs.ultimate-guitar.com/tab/drake/find-your-love-chords-949617,"['Cmaj7', 'G/B', 'Em', 'D', 'Em', 'D', 'Em', 'D', 'Em', 'D', 'Em', 'D', 'Em', 'D', 'Em', 'D', 'Em', 'G', 'Am7', 'D', 'Am7', 'D', 'Cmaj7', 'D', 'Em7', 'G', 'Am', 'G/B', 'Em', 'D', 'Em', 'D', 'Em', 'D', 'Em', 'D', 'Em', 'D', 'Em', 'D', 'Em', 'D', 'Em', 'Em', 'D', 'Em', 'D', 'Em', 'D', 'Em', 'D', 'Em', 'D', 'Em', 'D', 'Em', 'D', 'Em', 'Am7', 'D', 'Am7', 'D', 'Am7', 'D', 'Em7', 'G', 'Am7', 'D', 'Am7', 'D', 'Am7', 'D', 'Cmaj7', 'D', 'Em7', 'G', 'Am', 'G/B', 'Am7', 'D', 'Am7', 'D', 'Cmaj7', 'D', 'Em7', 'G', 'Am', 'G/B', 'Am7', 'D', 'Am7', 'D', 'Cmaj7', 'D']","[1, 5, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 5, 6, 2, 6, 2, 1, 2, 3, 5, 6, 5, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 6, 2, 6, 2, 6, 2, 3, 5, 6, 2, 6, 2, 6, 2, 1, 2, 3, 5, 6, 5, 6, 2, 6, 2, 1, 2, 3, 5, 6, 5, 6, 2, 6, 2, 1, 2]","[-5, -3, -2, 2, -2, 2, -2, 2, -2, 2, -2, 2, -2, 2, -2, 2, 3, 2, 5, -5, 5, -2, 2, 2, 3, 2, -2, -3, -2, 2, -2, 2, -2, 2, -2, 2, -2, 2, -2, 2, -2, 2, 0, -2, 2, -2, 2, -2, 2, -2, 2, -2, 2, -2, 2, -2, 2, 5, 5, -5, 5, -5, 5, 2, 3, 2, 5, -5, 5, -5, 5, -2, 2, 2, 3, 2, -2, 2, 5, -5, 5, -2, 2, 2, 3, 2, -2, 2, 5, -5, 5, -2, 2]",8.786218059891317,"(2, 3)","(2, -2)"
